id, street, neighbourhood, zipcode, smart_location, is_location_exact, property_type, room_type, accommodates, bedrooms, beds, price_19q1, price_19q2, price_19q3, price_19q4, price_20q1, price_20q2, price_20q3
14084572,  Dublin;Dublin;Ireland,  Castleknock,  ,  Dublin;Ireland,  t,  Apartment,  Entirehome/apt, 2, 2, 2, 70.0, 70.0, 70.0, 70.0, 70.0, 70.0, 70.0
14084978,  Dublin;Dublin;Ireland,  Phibsborough,  ,  Dublin;Ireland,  t,  House,  Entirehome/apt, 8, 4, 5, 91.0, 91.0, 91.0, 91.0, 91.0, 91.0, 91.0
14086370,  Dublin;Dublin;Ireland,  "NorthCityCentral/OConnellStreet",  ,  Dublin;Ireland,  t,  Apartment,  Privateroom, 2, 1, 1, 60.0, 60.0, 60.0, 60.0, 60.0, 60.0, 60.0
14086734,  Blackrock;Dublin;Ireland,  Blackrock,  ,  Blackrock;Ireland,  t,  House,  Entirehome/apt, 8, 4, 5, 199.0, 199.0, 199.0, 199.0, 199.0, 199.0, 199.0
14086816,  Dublin;CountyDublin;Ireland,  ,  18,  Dublin;Ireland,  f,  House,  Privateroom, 2, 1, 1, 49.0, 49.0, 51.0, 51.0, 119.95, 124.54, 125.58
14087814,  Dublin;Dublin;Ireland,  Bonnybrook/Darndale,  D13A2A4,  Dublin;Ireland,  f,  House,  Privateroom, 2, 1, 1, 34.0, 34.0, 11.333333333333334, 119.72, 119.95, 124.54, 125.58
14088650,  Dublin;Dublin;Ireland,  CityCentre,  ,  Dublin;Ireland,  f,  Apartment,  Entirehome/apt, 2, 1, 1, 90.0, 90.0, 90.0, 60.0, 119.95, 124.54, 125.58
14088690,  Dublin;Dublin;Ireland,  Smithfield,  ,  Dublin;Ireland,  f,  Apartment,  Privateroom, 2, 1, 1, 65.0, 65.0, 65.0, 65.0, 65.0, 65.0, 65.0
14101138,  Dalkey;Dublin;Ireland,  ,  ,  Dalkey;Ireland,  f,  Cabin,  Entirehome/apt, 3, 1, 1, 264.5, 266.3333333333333, 270.3333333333333, 270.0, 273.0, 272.6666666666667, 257.0
14104645,  Dublin;CountyDublin;Ireland,  CityCentre,  Dublin1,  Dublin;Ireland,  t,  Apartment,  Entirehome/apt, 4, 1, 2, 199.0, 199.0, 199.0, 199.0, 199.0, 199.0, 199.0
14104731,  Dublin;Dublin;Ireland,  Phibsborough,  ,  Dublin;Ireland,  t,  House,  Entirehome/apt, 12, 6, 6, 500.0, 500.0, 166.66666666666666, 119.72, 500.0, 500.0, 500.0
14114699,  Dublin;Dublin;Ireland,  ,  ,  Dublin;Ireland,  f,  House,  Privateroom, 2, 1, 1, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0
14116712,  Dublin;Dublin;Ireland,  Docklands,  ,  Dublin;Ireland,  f,  Apartment,  Entirehome/apt, 4, 1, 2, 120.0, 120.0, 120.0, 119.72, 119.95, 124.54, 125.58
14117036,  Dublin;Dublin;Ireland,  Bonnybrook/Darndale,  D13A2A4,  Dublin;Ireland,  f,  Townhouse,  Privateroom, 5, 2, 3, 73.0, 73.0, 24.333333333333332, 119.72, 119.95, 124.54, 125.58
14118685,  Rathgar;Dublin;Ireland,  RanelaghandRathmines,  ,  Rathgar;Ireland,  t,  Apartment,  Entirehome/apt, 2, 1, 2, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0
14119109,  Dublin;Dublin;Ireland,  GraftonStreet/St.StephensGreen,  ,  Dublin;Ireland,  t,  Apartment,  Entirehome/apt, 4, 2, 2, 115.0, 115.0, 115.0, 115.0, 115.0, 115.0, 115.0
14120657,  Dublin;Dublin;Ireland,  OldCity,  ,  Dublin;Ireland,  t,  Apartment,  Entirehome/apt, 4, 2, 2, 1000.0, 1000.0, 1000.0, 1000.0, 1000.0, 1000.0, 1000.0
14120706,  Dublin;Dublin;Ireland,  Portobello,  Dublin2,  Dublin;Ireland,  f,  Townhouse,  Privateroom, 2, 1, 1, 65.0, 65.0, 65.0, 65.0, 65.0, 65.0, 65.0
14124147,  Dublin;Dublin;Ireland,  CityCentre,  ,  Dublin;Ireland,  t,  Apartment,  Entirehome/apt, 4, 1, 1, 107.0, 107.0, 107.0, 107.0, 107.0, 107.0, 107.0
14132419,  Dublin;Dublin;Ireland,  TempleBar,  Dublin2,  Dublin;Ireland,  f,  Apartment,  Entirehome/apt, 3, 1, 1, 118.0, 118.0, 118.0, 118.0, 118.0, 118.0, 118.0
14135340,  Lucan;CountyDublin;Ireland,  ,  ,  Lucan;Ireland,  t,  House,  Privateroom, 2, 1, 1, 45.0, 45.0, 48.333333333333336, 55.0, 55.0, 124.54, 125.58
14135807,  Dublin;Dublin;Ireland,  Phibsborough,  ,  Dublin;Ireland,  f,  House,  Privateroom, 2, 1, 1, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0
14137516,  Lucan;Dublin;Ireland,  ,  ,  Lucan;Ireland,  t,  House,  Privateroom, 2, 1, 5, 66.0, 66.0, 66.0, 66.0, 66.0, 66.0, 66.0
14138826,  Ranelagh;CountyDublin;Ireland,  Donnybrook,  D06Y8X0,  Ranelagh;Ireland,  t,  Guesthouse,  Entirehome/apt, 2, 1, 1, 100.5, 99.0, 99.0, 99.0, 99.0, 99.0, 99.0
14139029,  Drimnagh;Dublin;Ireland,  Crumlin,  ,  Drimnagh;Ireland,  t,  House,  Privateroom, 2, 1, 1, 60.0, 60.0, 60.0, 60.0, 60.0, 60.0, 60.0
14141103,  Dublin;Dublin;Ireland,  CityCentre,  ,  Dublin;Ireland,  t,  Apartment,  Privateroom, 1, 1, 1, 30.0, 30.0, 30.0, 30.0, 15.0, 30.0, 30.0
14142055,  Dublin;Dublin;Ireland,  ,  ,  Dublin;Ireland,  f,  House,  Privateroom, 2, 1, 1, 264.5, 266.3333333333333, 270.3333333333333, 270.0, 273.0, 272.6666666666667, 257.0
14146712,  Dublin;Dublin;Ireland,  "NorthCityCentral/OConnellStreet",  Dublin1,  Dublin;Ireland,  f,  Apartment,  Entirehome/apt, 2, 1, 1, 82.0, 82.0, 82.0, 82.0, 82.0, 82.0, 82.0
14147075,  Irishtown;Dublin;Ireland,  Ringsend/Irishtown,  ,  Irishtown;Ireland,  t,  Apartment,  Privateroom, 2, 1, 1, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0
14147311,  Blackrock;Dublin;Ireland,  MountMerrion,  ,  Blackrock;Ireland,  t,  House,  Privateroom, 1, 1, 1, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0
14147637,  Dublin;Dublin;Ireland,  Smithfield,  ,  Dublin;Ireland,  t,  Apartment,  Privateroom, 2, 1, 1, 68.0, 68.0, 68.0, 68.0, 68.0, 68.0, 68.0
14150388,  Ranelagh;Dublin;Ireland,  RanelaghandRathmines,  ,  Ranelagh;Ireland,  t,  Apartment,  Entirehome/apt, 6, 2, 2, 120.0, 120.0, 120.0, 120.0, 120.0, 120.0, 70.0
14151634,  Marino;Dublin;Ireland,  Marino,  ,  Marino;Ireland,  t,  Apartment,  Privateroom, 2, 1, 1, 40.0, 40.0, 40.0, 40.0, 40.0, 40.0, 40.0
14152235,  Dublin;Dublin;Ireland,  Santry,  ,  Dublin;Ireland,  t,  House,  Sharedroom, 14, 1, 10, 40.0, 40.0, 40.0, 40.0, 40.0, 40.0, 40.0
14152401,  Dublin;Dublin;Ireland,  RanelaghandRathmines,  D6,  Dublin;Ireland,  f,  Apartment,  Entirehome/apt, 4, 2, 3, 140.0, 140.0, 140.0, 140.0, 140.0, 140.0, 140.0
14157433,  Booterstown;Dublin;Ireland,  Booterstown,  Na,  Booterstown;Ireland,  f,  Apartment,  Privateroom, 1, 1, 1, 49.0, 49.0, 49.0, 32.666666666666664, 49.0, 49.0, 49.0
14160004,  Blackrock;Dublin;Ireland,  Blackrock,  ,  Blackrock;Ireland,  t,  Apartment,  Entirehome/apt, 2, 2, 1, 88.0, 88.0, 88.0, 88.0, 88.0, 88.0, 88.0
14162557,  Dublin;Dublin;Ireland,  "NorthCityCentral/OConnellStreet",  D1,  Dublin;Ireland,  f,  Apartment,  Privateroom, 2, 1, 1, 60.0, 60.0, 60.0, 60.0, 60.0, 60.0, 60.0
14165443,  Malahide;Dublin;Ireland,  ,  ,  Malahide;Ireland,  t,  Bungalow,  Privateroom, 2, 1, 1, 55.0, 55.0, 55.0, 55.0, 55.0, 55.0, 55.0
14166072,  Dublin;Dublin;Ireland,  Dundrum,  ,  Dublin;Ireland,  t,  House,  Entirehome/apt, 6, 3, 4, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0
14172106,  Rathgar;Dublin;Ireland,  RanelaghandRathmines,  ,  Rathgar;Ireland,  f,  Apartment,  Entirehome/apt, 2, 1, 1, 49.0, 49.0, 49.0, 49.0, 49.0, 49.0, 49.0
14172677,  Ranelagh;Dublin;Ireland,  RanelaghandRathmines,  ,  Ranelagh;Ireland,  t,  House,  Entirehome/apt, 4, 2, 2, 160.0, 156.66666666666666, 149.0, 183.0, 100.0, 124.54, 125.58
14174485,  Dublin;Dublin;Ireland,  ,  ,  Dublin;Ireland,  f,  House,  Entirehome/apt, 9, 5, 7, 389.0, 389.0, 389.0, 389.0, 389.0, 389.0, 389.0
14176073,  Dublin;Dublin;Ireland,  Ballsbridge,  ,  Dublin;Ireland,  f,  Apartment,  Entirehome/apt, 3, 2, 2, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0
14179652,  Dublin2;Co.Dublin;Ireland,  GeorgianQuarter,  ,  Dublin2;Ireland,  f,  Condominium,  Entirehome/apt, 4, 2, 2, 160.0, 160.0, 106.66666666666667, 119.72, 119.95, 124.54, 125.58
14182397,  Dublin;Dublin;Ireland,  Kimmage,  ,  Dublin;Ireland,  t,  House,  Privateroom, 1, 1, 1, 31.0, 31.0, 31.0, 31.0, 31.0, 31.0, 31.0
14183699,  Dublin;Dublin;Ireland,  CityCentre,  ,  Dublin;Ireland,  t,  Apartment,  Privateroom, 2, 1, 1, 60.0, 60.0, 60.0, 60.0, 60.0, 60.0, 60.0
14183970,  Dublin;Dublin;Ireland,  CityCentre,  ,  Dublin;Ireland,  t,  Apartment,  Privateroom, 1, 1, 1, 68.0, 68.0, 45.333333333333336, 119.72, 119.95, 124.54, 125.58
14185013,  Sandymount;Dublin;Ireland,  Sandymount,  ,  Sandymount;Ireland,  t,  House,  Entirehome/apt, 4, 2, 2, 95.0, 95.0, 95.0, 95.0, 95.0, 95.0, 95.0
14188216,  Rathmines;Dublin;Ireland,  RanelaghandRathmines,  6,  Rathmines;Ireland,  f,  Apartment,  Entirehome/apt, 5, 2, 3, 150.0, 150.0, 150.0, 150.0, 150.0, 100.0, 125.58
14190413,  Dublin;Dublin;Ireland,  OldCity,  Dublin8,  Dublin;Ireland,  f,  Apartment,  Privateroom, 1, 1, 1, 52.0, 66.0, 58.333333333333336, 51.0, 51.0, 51.0, 51.0
14192570,  Dublin;Dublin;Ireland,  Dundrum,  ,  Dublin;Ireland,  f,  Apartment,  Entirehome/apt, 4, 2, 3, 80.0, 80.0, 80.0, 80.0, 80.0, 53.333333333333336, 125.58
14192979,  Swords;Dublin;Ireland,  ,  ,  Swords;Ireland,  t,  House,  Entirehome/apt, 6, 2, 3, 89.0, 89.0, 89.0, 89.0, 89.0, 89.0, 89.0
14200095,  Dublin;Dublin;Ireland,  GraftonStreet/St.StephensGreen,  D2,  Dublin;Ireland,  f,  Apartment,  Privateroom, 2, 1, 1, 81.0, 81.0, 27.0, 119.72, 119.95, 124.54, 125.58
14200767,  Ballsbridge;Dublin;Ireland,  Ballsbridge,  D4,  Ballsbridge;Ireland,  f,  House,  Entirehome/apt, 8, 3, 4, 600.0, 600.0, 600.0, 2066.6666666666665, 119.95, 124.54, 125.58
14202102,  Dublin;Dublin;Ireland,  EastWall,  ,  Dublin;Ireland,  f,  Apartment,  Privateroom, 2, 1, 1, 90.0, 90.0, 30.0, 119.72, 119.95, 124.54, 125.58
14202693,  Dublin;Dublin;Ireland,  Beaumont,  ,  Dublin;Ireland,  t,  House,  Privateroom, 4, 1, 2, 55.0, 55.0, 55.0, 55.0, 55.0, 55.0, 55.0
14207045,  Dublin;Dublin;Ireland,  TempleBar,  ,  Dublin;Ireland,  t,  Apartment,  Privateroom, 2, 1, 1, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0
14207694,  Dublin7;Dublin;Ireland,  Smithfield,  ,  Dublin7;Ireland,  t,  Apartment,  Entirehome/apt, 2, 1, 1, 99.0, 99.0, 99.0, 99.0, 99.0, 99.0, 99.0
14208220,  Dublin;Dublin;Ireland,  EastWall,  ,  Dublin;Ireland,  f,  Apartment,  Entirehome/apt, 2, 1, 1, 80.0, 80.0, 80.0, 80.0, 80.0, 80.0, 80.0
14211273,  Lucan;Dublin;Ireland,  ,  ,  Lucan;Ireland,  t,  House,  Entirehome/apt, 8, 5, 5, 220.0, 220.0, 220.0, 220.0, 220.0, 220.0, 220.0
14213755,  Ballsbridge;Dublin;Ireland,  Ballsbridge,  ,  Ballsbridge;Ireland,  t,  House,  Privateroom, 2, 1, 2, 80.0, 80.0, 80.0, 80.0, 80.0, 80.0, 80.0
14214586,  Ringsend;Dublin;Ireland,  Sandymount,  ,  Ringsend;Ireland,  f,  Apartment,  Privateroom, 2, 1, 1, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0
14215145,  Dublin;Dublin;Ireland,  Castleknock,  ,  Dublin;Ireland,  t,  House,  Privateroom, 1, 1, 1, 75.0, 75.0, 75.0, 75.0, 75.0, 75.0, 75.0
14218781,  Dublin;CountyDublin;Ireland,  Monkstown,  ,  Dublin;Ireland,  t,  Apartment,  Entirehome/apt, 4, 2, 3, 80.0, 80.0, 53.333333333333336, 119.72, 119.95, 124.54, 125.58
14225050,  Dublin;Dublin;Ireland,  OldCity,  ,  Dublin;Ireland,  t,  Apartment,  Sharedroom, 1, 1, 1, 12.0, 12.0, 12.0, 12.0, 12.0, 12.0, 12.0
14226418,  Castleknock;Dublin;Ireland,  Castleknock,  ,  Castleknock;Ireland,  t,  House,  Privateroom, 2, 1, 1, 76.0, 76.0, 76.0, 76.0, 76.0, 76.0, 76.0
14228054,  Blanchardstown;Dublin;Ireland,  ,  ,  Blanchardstown;Ireland,  t,  Apartment,  Privateroom, 1, 1, 1, 22.0, 22.0, 22.0, 7.333333333333333, 119.95, 124.54, 125.58
14233196,  Dublin;Dublin;Ireland,  ,  ,  Dublin;Ireland,  f,  House,  Privateroom, 2, 1, 1, 65.0, 65.0, 65.0, 65.0, 65.0, 65.0, 65.0
14234436,  Monkstown;Dublin;Ireland,  Monkstown,  0,  Monkstown;Ireland,  f,  House,  Entirehome/apt, 4, 1, 2, 90.0, 90.0, 90.0, 90.0, 90.0, 90.0, 90.0
14243237,  Clondalkin;CountyDublin;Ireland,  Clondalkin,  D22TR80,  Clondalkin;Ireland,  t,  House,  Privateroom, 2, 1, 2, 70.0, 70.0, 23.333333333333332, 70.0, 35.0, 124.54, 125.58
14245311,  Dublin;Dublin;Ireland,  ,  ,  Dublin;Ireland,  t,  House,  Privateroom, 3, 1, 2, 40.0, 40.0, 40.0, 40.0, 40.0, 40.0, 40.0
14248501,  Dublin;Dublin;Ireland,  CityCentre,  ,  Dublin;Ireland,  f,  Apartment,  Entirehome/apt, 4, 2, 2, 139.0, 139.0, 139.0, 139.0, 139.0, 139.0, 139.0
14249217,  Foxrock;Dublin;Ireland,  Blackrock,  ,  Foxrock;Ireland,  t,  House,  Privateroom, 1, 1, 1, 45.0, 45.0, 15.0, 119.72, 119.95, 124.54, 125.58
14250361,  Dublin;CountyDublin;Ireland,  Monkstown,  ,  Dublin;Ireland,  t,  Apartment,  Entirehome/apt, 2, 2, 2, 55.0, 55.0, 55.0, 61.666666666666664, 75.0, 75.0, 75.0
14256959,  Sandymount;Dublin;Ireland,  Sandymount,  D4,  Sandymount;Ireland,  f,  House,  Privateroom, 2, 1, 1, 57.0, 57.0, 57.0, 57.0, 57.0, 57.0, 57.0
14257475,  Ballyfermot;Dublin;Ireland,  Ballyfermot,  Dublin10,  Ballyfermot;Ireland,  f,  Cottage,  Entirehome/apt, 2, 1, 1, 113.59, 55.0, 36.666666666666664, 119.72, 119.95, 124.54, 125.58
14258074,  Ranelagh;Dublin;IE;Dublin;Ireland,  RanelaghandRathmines,  ,  Ranelagh;Dublin;IE;Ireland,  f,  House,  Privateroom, 2, 1, 1, 55.0, 55.0, 55.0, 55.0, 55.0, 55.0, 55.0
14267490,  Dublin;Ireland;Ireland,  ,  Xx,  Dublin;Ireland,  f,  House,  Privateroom, 2, 1, 1, 80.0, 53.333333333333336, 80.0, 80.0, 80.0, 80.0, 80.0
14281234,  Dublin;Dublin;Ireland,  Terenure,  ,  Dublin;Ireland,  t,  Apartment,  Entirehome/apt, 2, 1, 1, 40.0, 40.0, 40.0, 26.666666666666668, 119.95, 124.54, 125.58
14289228,  Dublin;Dublin;Ireland,  Docklands,  ,  Dublin;Ireland,  f,  Apartment,  Entirehome/apt, 2, 1, 1, 95.0, 95.0, 95.0, 95.0, 95.0, 95.0, 95.0
14289838,  Dublin;CountyDublin;Ireland,  Stoneybatter/ArbourHill,  D07E4C0,  Dublin;Ireland,  t,  Townhouse,  Entirehome/apt, 4, 2, 2, 125.0, 125.0, 83.33333333333333, 119.72, 119.95, 124.54, 125.58
14309193,  Dublin;Dublin;Ireland,  OldCity,  ,  Dublin;Ireland,  f,  Apartment,  Privateroom, 2, 1, 1, 75.0, 75.0, 75.0, 25.0, 119.95, 124.54, 125.58
14316826,  DolphinsBarn;Dublin;Ireland,  Rialto,  ,  DolphinsBarn;Ireland,  t,  Apartment,  Privateroom, 2, 1, 1, 45.0, 45.0, 58.333333333333336, 75.0, 75.0, 75.0, 75.0
14317142,  Dublin;CountyDublin;Ireland,  CityCentre,  D01K6P4,  Dublin;Ireland,  t,  Condominium,  Privateroom, 2, 1, 1, 113.59, 60.0, 60.0, 60.0, 30.0, 124.54, 125.58
14328829,  Dublin;Dublin;Ireland,  Booterstown,  ,  Dublin;Ireland,  f,  Apartment,  Entirehome/apt, 5, 2, 5, 1000.0, 1000.0, 666.6666666666666, 119.72, 119.95, 124.54, 125.58
14328938,  Dublin2;CountyDublin;Ireland,  Docklands,  ,  Dublin2;Ireland,  t,  Condominium,  Entirehome/apt, 4, 2, 2, 158.0, 158.0, 158.0, 119.72, 119.95, 124.54, 125.58
14330376,  Drumcondra;Dublin;Ireland,  Drumcondra,  ,  Drumcondra;Ireland,  t,  Apartment,  Entirehome/apt, 1, 1, 1, 56.0, 56.0, 56.0, 56.0, 56.0, 56.0, 56.0
14331209,  Sandyford;Dublin;Ireland,  Dundrum,  ,  Sandyford;Ireland,  f,  House,  Privateroom, 2, 1, 1, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0
14332497,  Swords;;Dublin;Ireland,  ,  ,  Swords;;Ireland,  f,  Apartment,  Privateroom, 2, 1, 1, 42.0, 42.0, 42.0, 60.0, 60.0, 60.0, 60.0
14338569,  NorthStrand;CountyDublin;Ireland,  EastWall,  D03PK28,  NorthStrand;Ireland,  t,  House,  Entirehome/apt, 4, 2, 2, 100.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0
14339083,  Dublin;Dublin;Ireland,  Clontarf,  ,  Dublin;Ireland,  f,  House,  Entirehome/apt, 2, 1, 1, 87.5, 90.0, 90.0, 90.0, 90.0, 90.0, 90.0
14346718,  Dublin;CountyDublin;Ireland,  Docklands,  ,  Dublin;Ireland,  f,  Apartment,  Entirehome/apt, 10, 3, 6, 500.0, 500.0, 500.0, 500.0, 500.0, 333.3333333333333, 125.58
14348340,  Dublin;CountyDublin;Ireland,  Ardilea,  ,  Dublin;Ireland,  t,  Apartment,  Entirehome/apt, 4, 1, 1, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0
14351685,  Dublin;CountyDublin;Ireland,  Kimmage,  ,  Dublin;Ireland,  t,  House,  Privateroom, 2, 1, 1, 39.0, 39.0, 39.0, 39.0, 39.0, 39.0, 39.0
14354424,  Dublin;CountyDublin;Ireland,  CityCentre,  D1,  Dublin;Ireland,  f,  Apartment,  Privateroom, 1, 1, 1, 28.0, 28.0, 28.0, 28.0, 28.0, 28.0, 28.0
14357339,  Dublin8;CountyDublin;Ireland,  OldCity,  D08PK22,  Dublin8;Ireland,  f,  Apartment,  Privateroom, 4, 2, 3, 179.0, 179.0, 179.0, 179.0, 179.0, 179.0, 179.0
14357597,  Dublin;Dublin;Ireland,  Kimmage,  ,  Dublin;Ireland,  t,  House,  Entirehome/apt, 2, 2, 2, 65.0, 65.0, 65.0, 65.0, 65.0, 65.0, 65.0
14363628,  Lucan;CountyDublin;Ireland,  ,  ,  Lucan;Ireland,  f,  Townhouse,  Privateroom, 2, 1, 1, 44.0, 44.0, 44.0, 44.0, 44.0, 44.0, 44.0
14364156,  Dublin;Dublin;Ireland,  "NorthCityCentral/OConnellStreet",  ,  Dublin;Ireland,  f,  Apartment,  Entirehome/apt, 2, 1, 1, 95.0, 95.0, 95.0, 95.0, 95.0, 124.54, 125.58
14365087,  Drumcondra;Dublin;Ireland,  Drumcondra,  ,  Drumcondra;Ireland,  f,  Townhouse,  Privateroom, 1, 1, 1, 17.5, 35.0, 35.0, 35.0, 35.0, 35.0, 125.58
14367732,  Dublin;CountyDublin;Ireland,  Smithfield,  Dublin7,  Dublin;Ireland,  f,  Condominium,  Entirehome/apt, 4, 1, 2, 89.0, 89.0, 89.0, 89.0, 89.0, 89.0, 89.0
14370506,  Dublin;Dublin;Ireland,  Docklands,  ,  Dublin;Ireland,  f,  Condominium,  Entirehome/apt, 7, 2, 4, 156.0, 156.0, 156.0, 156.0, 156.0, 156.0, 156.0
14382050,  Delahasey;Dublin;Ireland,  ,  0,  Delahasey;Ireland,  f,  Farmstay,  Entirehome/apt, 2, 1, 1, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0
14382186,  Dublin;Dublin;Ireland,  Castleknock,  15,  Dublin;Ireland,  t,  House,  Privateroom, 2, 1, 1, 45.0, 45.0, 45.0, 45.0, 45.0, 45.0, 45.0
14383709,  Dublin;Dublin;Ireland,  GraftonStreet/St.StephensGreen,  ,  Dublin;Ireland,  f,  Apartment,  Entirehome/apt, 4, 2, 2, 180.0, 180.0, 120.0, 119.72, 119.95, 124.54, 125.58
14384909,  Dublin2;Dublin;Ireland,  Portobello,  D2,  Dublin2;Ireland,  f,  Apartment,  Entirehome/apt, 5, 2, 3, 160.0, 106.66666666666667, 53.333333333333336, 119.72, 119.95, 124.54, 125.58
14397631,  Dublin3;CountyDublin;Ireland,  Clontarf,  D03K6X7,  Dublin3;Ireland,  t,  House,  Entirehome/apt, 7, 4, 7, 300.0, 333.3333333333333, 400.0, 400.0, 400.0, 400.0, 400.0
14402413,  Raheny;Dublin;Ireland,  Raheny,  ,  Raheny;Ireland,  t,  House,  Privateroom, 3, 1, 2, 80.0, 80.0, 80.0, 80.0, 80.0, 80.0, 80.0
14402434,  Dublin8;Dublin;Ireland,  Portobello,  D08HE9K,  Dublin8;Ireland,  f,  Cottage,  Entirehome/apt, 5, 2, 3, 130.0, 130.0, 130.0, 86.66666666666667, 119.95, 124.54, 125.58
14403105,  Dublin;Dublin;Ireland,  Stoneybatter/ArbourHill,  D7,  Dublin;Ireland,  t,  Apartment,  Entirehome/apt, 4, 2, 2, 95.0, 95.0, 95.0, 95.0, 95.0, 95.0, 95.0
14414156,  Ranelagh;CountyDublin;Ireland,  Donnybrook,  D06P2N3,  Ranelagh;Ireland,  t,  House,  Entirehome/apt, 5, 4, 4, 350.0, 350.0, 233.33333333333334, 119.72, 119.95, 124.54, 125.58
14414826,  Dublin2;CountyDublin;Ireland,  GeorgianQuarter,  D02XA30,  Dublin2;Ireland,  t,  Apartment,  Privateroom, 2, 1, 1, 70.0, 70.0, 70.0, 70.0, 70.0, 124.54, 125.58
14422707,  Dublin;CountyDublin;Ireland,  CityCentre,  D1,  Dublin;Ireland,  f,  Apartment,  Privateroom, 3, 1, 2, 70.0, 70.0, 70.0, 70.0, 70.0, 70.0, 70.0
14424008,  Dublin;Dublin;Ireland,  Smithfield,  ,  Dublin;Ireland,  t,  Apartment,  Entirehome/apt, 4, 2, 2, 180.0, 180.0, 180.0, 60.0, 119.95, 124.54, 125.58
14427396,  Dublin;Dublin;Ireland,  "NorthCityCentral/OConnellStreet",  ,  Dublin;Ireland,  f,  Apartment,  Entirehome/apt, 2, 1, 1, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0
14435456,  Dublin;Dublin;Ireland,  OldCity,  ,  Dublin;Ireland,  f,  Apartment,  Privateroom, 2, 1, 1, 230.0, 230.0, 230.0, 230.0, 230.0, 124.54, 125.58
14438614,  Dublin;Dublin;Ireland,  Monkstown,  ,  Dublin;Ireland,  f,  House,  Entirehome/apt, 4, 2, 2, 150.0, 150.0, 150.0, 150.0, 150.0, 150.0, 150.0
14438679,  Ranelagh;Dublin;Ireland,  RanelaghandRathmines,  ,  Ranelagh;Ireland,  t,  Apartment,  Entirehome/apt, 2, 1, 1, 75.0, 75.0, 50.0, 119.72, 119.95, 124.54, 125.58
14456252,  Dublin;Dublin;Ireland,  Docklands,  ,  Dublin;Ireland,  f,  Apartment,  Entirehome/apt, 8, 3, 4, 190.0, 380.0, 253.33333333333334, 126.66666666666667, 119.95, 124.54, 125.58
14459442,  Dublin;Dublin;Ireland,  CityCentre,  ,  Dublin;Ireland,  t,  Apartment,  Entirehome/apt, 3, 2, 2, 120.0, 120.0, 120.0, 108.66666666666667, 86.0, 86.0, 86.0
14459795,  Dublin;Dublin;Ireland,  "NorthCityCentral/OConnellStreet",  ,  Dublin;Ireland,  t,  Apartment,  Entirehome/apt, 4, 2, 2, 140.0, 140.0, 140.0, 123.33333333333333, 90.0, 90.0, 90.0
14460182,  Dublin;Dublin;Ireland,  CityCentre,  ,  Dublin;Ireland,  t,  Apartment,  Entirehome/apt, 4, 2, 2, 160.0, 160.0, 160.0, 130.0, 70.0, 70.0, 70.0
14462573,  Dublin;Dublin;Ireland,  Phibsborough,  ,  Dublin;Ireland,  f,  Apartment,  Entirehome/apt, 4, 2, 2, 89.0, 89.0, 59.333333333333336, 119.72, 119.95, 124.54, 125.58
14466747,  Dublin;Dublin;Ireland,  EastWall,  ,  Dublin;Ireland,  t,  House,  Entirehome/apt, 4, 2, 2, 152.0, 152.0, 152.0, 152.0, 152.0, 152.0, 152.0
14467409,  Swords;Dublin;Ireland,  ,  ,  Swords;Ireland,  t,  House,  Privateroom, 2, 1, 1, 45.0, 48.333333333333336, 50.0, 50.0, 50.0, 50.0, 50.0
14480862,  Sandyford;Dublin;Ireland,  Dundrum,  ,  Sandyford;Ireland,  f,  Condominium,  Entirehome/apt, 2, 1, 1, 95.0, 95.0, 95.0, 95.0, 95.0, 95.0, 95.0
14483008,  Dublin;Dublin;IE;pheonixparkracecourse;Ireland,  Castleknock,  dublin15,  Dublin;Dublin;IE;Ireland,  f,  Apartment,  Privateroom, 1, 1, 1, 113.59, 118.89, 28.333333333333332, 15.0, 22.5, 124.54, 125.58
14485921,  Dublin;Leinster;Ireland,  OldCity,  Dublin8,  Dublin;Ireland,  f,  Loft,  Entirehome/apt, 6, 3, 3, 160.0, 160.0, 160.0, 160.0, 119.95, 124.54, 125.58
14492880,  Blanchardstown;Dublin;Ireland,  ,  ,  Blanchardstown;Ireland,  t,  Apartment,  Privateroom, 2, 1, 1, 22.0, 22.0, 22.0, 7.333333333333333, 119.95, 124.54, 125.58
